Shareholder - Name	Issuer - Name	Security - Type	Security - Report Date	Security - Market Value	Security - Market Value - Currency Code	Stock - Exchange	Stock - Number of Shares	Stock - Percent Ownership	Data Source URL
AP7	General Motors Co	Equity Like	2025-12-30	1180936501	USD	9.19465	1560031	0,09%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Synopsys Inc	Equity Like	2025-12-30	1183990195	USD	9.19465	271385	0,09%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DOORDASH INC - A	Equity Like	2025-12-30	1178170405	USD	9.19465	561682	0,09%	https://www.ap7.se/english/ap7-equity-fund/
AP7	AGNICO EAGLE MINES LTD	Equity Like	2025-12-30	1294830729	CAD	6.72000731	818882	0,09%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CRH PLC	Equity Like	2025-12-30	1178867610	USD	9.19465	1019095	0,09%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ESSILORLUXOTTICA	Equity Like	2025-12-30	1283782156	EUR	10.8115	438487	0,09%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BANK OF MONTREAL	Equity Like	2025-12-30	1273519631	CAD	6.72000731	1060205	0,09%	https://www.ap7.se/english/ap7-equity-fund/
AP7	US Bancorp	Equity Like	2025-12-30	1255961439	USD	9.19465	2515135	0,09%	https://www.ap7.se/english/ap7-equity-fund/
AP7	INTERCONTINENTAL EXCHANGE IN	Equity Like	2025-12-30	1300662113	USD	9.19465	866993	0,09%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MUENCHENER RUECKVER AG-REG	Equity Like	2025-12-30	1181211914	EUR	10.8115	194335	0,09%	https://www.ap7.se/english/ap7-equity-fund/
AP7	NATIONAL AUSTRALIA BANK LTD	Equity Like	2025-12-30	1208877733	AUD	6.16087523	4634353	0,09%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Recruit Holdings Co Ltd	Equity Like	2025-12-30	1170034966	JPY	0.05881377	2248660	0,09%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DEUTSCHE BANK AG-REGISTERED	Equity Like	2025-12-30	1200985923	EUR	10.8115	3355002	0,09%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Howmet Aerospace Inc	Equity Like	2025-12-30	1203901999	USD	9.19465	630071	0,09%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SPOTIFY TECHNOLOGY SA	Equity Like	2025-12-30	1212609774	USD	9.19465	228692	0,09%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Brookfield Corp	Equity Like	2025-12-30	1300378671	CAD	6.72000731	3053148	0,09%	https://www.ap7.se/english/ap7-equity-fund/
AP7	NU HOLDINGS LTD/CAYMAN ISL-A	Equity Like	2025-12-30	1250370269	USD	9.19465	8056214	0,09%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ANZ GROUP HOLDINGS LTD	Equity Like	2025-12-30	1111833141	AUD	6.16087523	4953795	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ELEVANCE HEALTH INC	Equity Like	2025-12-30	1071576670	USD	9.19465	334127	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MetLife Inc	Equity Like	2025-12-30	1054295755	USD	9.19465	1437253	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SHERWIN-WILLIAMS CO/THE	Equity Like	2025-12-30	1048646815	USD	9.19465	349674	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	American Electric Power	Equity Like	2025-12-30	1141198099	USD	9.19465	1070053	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HEIDELBERG MATERIALS AG	Equity Like	2025-12-30	1096465668	EUR	10.8115	454783	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TRANSDIGM GROUP INC	Equity Like	2025-12-30	1028078465	USD	9.19465	84935	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	NASPERS LTD-N SHS	Equity Like	2025-12-30	1153212227	ZAR	0.55397801	1859601	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SAMSUNG ELECTRONICS-PREF	Equity Like	2025-12-30	1104331371	KRW	0.00638274	1939668	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	AXA SA	Equity Like	2025-12-30	1134250512	EUR	10.8115	2550109	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ROBINHOOD MARKETS INC - A	Equity Like	2025-12-30	1147135181	USD	9.19465	1080651	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Itochu Corp	Equity Like	2025-12-30	1031708213	JPY	0.05881377	8882000	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MITSUBISHI HEAVY INDUSTRIES	Equity Like	2025-12-30	1046384483	JPY	0.05881377	4633200	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	PNC FINANCIAL SERVICES GROUP	Equity Like	2025-12-30	1132799764	USD	9.19465	583730	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HERMES INTERNATIONAL	Equity Like	2025-12-30	1075544043	EUR	10.8115	46881	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	S CORP	Equity Like	2025-12-30	1134016567	USD	9.19465	239136	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	FEDEX CORP	Equity Like	2025-12-30	1039436748	USD	9.19465	388401	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	AL RAJHI BANK	Equity Like	2025-12-30	1104004739	SAR	2.451383705	4662110	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	REILLY AUTOMOTIVE INC	Equity Like	2025-12-30	1105418078	USD	9.19465	1314355	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Mitsubishi Corp	Equity Like	2025-12-30	1046252618	JPY	0.05881377	4960749	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CANADIAN PACIFIC KANSAS CITY	Equity Like	2025-12-30	1105324326	CAD	6.72000731	1616219	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ANGLO AMERICAN PLC	Equity Like	2025-12-30	1091111860	GBP	12.38887141	2881935	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Cadence Design Sys Inc	Equity Like	2025-12-30	1151336485	USD	9.19465	396762	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	JOHNSON CONTROLS INTERNATION	Equity Like	2025-12-30	1081667809	USD	9.19465	972722	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	KKR & CO INC	Equity Like	2025-12-30	1080892113	USD	9.19465	913842	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Monster Beverage Corp	Equity Like	2025-12-30	1040783584	USD	9.19465	1462272	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	RHEINMETALL AG	Equity Like	2025-12-30	1146505236	EUR	10.8115	67934	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	NATIONAL GRID PLC	Equity Like	2025-12-30	1043954488	GBP	12.38887141	7343399	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	AMERICAN TOWER CORP	Equity Like	2025-12-30	1119450326	USD	9.19465	688944	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Lloyds Banking Group Plc	Equity Like	2025-12-30	1050510288	GBP	12.38887141	86226024	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Ebay Inc	Equity Like	2025-12-30	1092768507	USD	9.19465	1364504	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MARRIOTT INTERNATIONAL -CL A	Equity Like	2025-12-30	1160836377	USD	9.19465	402151	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	PROSUS NV	Equity Like	2025-12-30	1136150133	EUR	10.8115	1988781	0,08%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SLB LTD	Equity Like	2025-12-30	1019215120	USD	9.19465	2875453	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	FREEPORT-MCMORAN INC	Equity Like	2025-12-30	990289725	USD	9.19465	2094978	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	AIRBNB INC-CLASS A	Equity Like	2025-12-30	1007132050	USD	9.19465	800048	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Ecolab Inc	Equity Like	2025-12-30	913746806	USD	9.19465	375749	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SOCIETE GENERALE SA	Equity Like	2025-12-30	1019399428	EUR	10.8115	1358623	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ANHEUSER-BUSCH INBEV SA/NV	Equity Like	2025-12-30	901745917	EUR	10.8115	1518685	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Quanta Services Inc	Equity Like	2025-12-30	918733553	USD	9.19465	233018	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SNOWFLAKE INC	Equity Like	2025-12-30	948928327	USD	9.19465	464780	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CINTAS CORP	Equity Like	2025-12-30	955620590	USD	9.19465	546006	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MONDELEZ INTERNATIONAL INC-A	Equity Like	2025-12-30	950412310	USD	9.19465	1885893	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	LGT Seventh Private Equity Porfolio IIISubFund Eur	Equity Like	2025-12-30	1012406600	EUR	10.8115	1038726	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CUMMINS INC	Equity Like	2025-12-30	952266013	USD	9.19465	201646	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Royal Caribbean Cruises Ltd	Equity Like	2025-12-30	973814858	USD	9.19465	375971	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Corning Inc	Equity Like	2025-12-30	986581498	USD	9.19465	1207512	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Keyence Corp	Equity Like	2025-12-30	962066710	JPY	0.05881377	288600	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Autodesk Inc	Equity Like	2025-12-30	996757268	USD	9.19465	361909	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	VINCI SA	Equity Like	2025-12-30	966422189	EUR	10.8115	742120	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ANGLOGOLD ASHANTI PLC	Equity Like	2025-12-30	954244027	ZAR	0.55397801	1194957	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	INVESTOR AB-B SHS	Equity Like	2025-12-30	1010675428	SEK	1	3058945	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	NIKE INC -CL B	Equity Like	2025-12-30	978810808	USD	9.19465	1739735	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MARVELL TECHNOLOGY INC	Equity Like	2025-12-30	1010945327	USD	9.19465	1267281	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	AON PLC-CLASS A	Equity Like	2025-12-30	976404407	USD	9.19465	297884	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Aflac Inc	Equity Like	2025-12-30	891275634	USD	9.19465	874857	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Idexx Laboratories Inc	Equity Like	2025-12-30	915137410	USD	9.19465	145869	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Relx Plc	Equity Like	2025-12-30	1007472607	GBP	12.38887141	2668880	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ARTHUR J GALLAGHER & CO	Equity Like	2025-12-30	908826051	USD	9.19465	377508	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Industria de Diseno Textil	Equity Like	2025-12-30	987856104	EUR	10.8115	1613756	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Fortinet Inc	Equity Like	2025-12-30	991614071	USD	9.19465	1342882	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	UNITED PARCEL SERVICE-CL B	Equity Like	2025-12-30	1021123377	USD	9.19465	1114575	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Simon Property Group Inc	Equity Like	2025-12-30	930912756	USD	9.19465	541910	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MOTOROLA SOLUTIONS INC	Equity Like	2025-12-30	957243853	USD	9.19465	271159	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	WARNER BROS DISCOVERY INC	Equity Like	2025-12-30	934317784	USD	9.19465	3511243	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CSX Corp	Equity Like	2025-12-30	925597761	USD	9.19465	2764058	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Cencora Inc	Equity Like	2025-12-30	997484745	USD	9.19465	319037	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Norfolk Southern Corp	Equity Like	2025-12-30	894706066	USD	9.19465	335415	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Consolidated Edison Inc	Equity Like	2025-12-30	978293595	USD	9.19465	1065153	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	WW GRAINGER INC	Equity Like	2025-12-30	942067406	USD	9.19465	100342	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	NINTENDO CO LTD	Equity Like	2025-12-30	1008975161	JPY	0.05881377	1619200	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TRAVELERS COS INC/THE	Equity Like	2025-12-30	977259676	USD	9.19465	363519	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TOKIO MARINE HOLDINGS INC	Equity Like	2025-12-30	916447331	JPY	0.05881377	2678733	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	WILLIAMS COS INC	Equity Like	2025-12-30	982208797	USD	9.19465	1775664	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HILTON WORLDWIDE HOLDINGS IN	Equity Like	2025-12-30	926720357	USD	9.19465	347034	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HOLCIM LTD	Equity Like	2025-12-30	936033234	CHF	11.62481826	1035497	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	EQUINIX INC	Equity Like	2025-12-30	1014334627	USD	9.19465	143324	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ENI SPA	Equity Like	2025-12-30	992326378	EUR	10.8115	5686762	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MITSUI & CO LTD	Equity Like	2025-12-30	992699856	JPY	0.05881377	3635300	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TE Connectivity plc	Equity Like	2025-12-30	949744608	USD	9.19465	448360	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	LONZA GROUP AG-REG	Equity Like	2025-12-30	1002299198	CHF	11.62481826	160321	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Fast Retailing Co Ltd	Equity Like	2025-12-30	918306566	JPY	0.05881377	274215	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Western Digital Corp	Equity Like	2025-12-30	967871977	USD	9.19465	597891	0,07%	https://www.ap7.se/english/ap7-equity-fund/
AP7	WESFARMERS LTD	Equity Like	2025-12-30	826696377	AUD	6.16087523	1643617	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	OVERSEA-CHINESE BANKING CORP	Equity Like	2025-12-30	816233941	SGD	7.156205	5746076	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	NORDEA BANK ABP	Equity Like	2025-12-30	849191542	EUR	10.8115	4883134	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	COGNIZANT TECH SOLUTIONS-A	Equity Like	2025-12-30	764641990	USD	9.19465	988372	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	American International Group	Equity Like	2025-12-30	761752178	USD	9.19465	961887	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TESCO PLC	Equity Like	2025-12-30	770878793	GBP	12.38887141	14026936	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Nucor Corp	Equity Like	2025-12-30	774670888	USD	9.19465	511240	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Edwards Lifesciences Corp	Equity Like	2025-12-30	798806914	USD	9.19465	1007858	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Danone	Equity Like	2025-12-30	773245994	EUR	10.8115	928599	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	VALERO ENERGY CORP	Equity Like	2025-12-30	785030167	USD	9.19465	517888	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TRUIST FINANCIAL CORP	Equity Like	2025-12-30	876993958	USD	9.19465	1924554	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	State Street Corp	Equity Like	2025-12-30	771886431	USD	9.19465	644081	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Colgate-Palmolive Co	Equity Like	2025-12-30	802035645	USD	9.19465	1097076	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MAHINDRA & MAHINDRA LTD	Equity Like	2025-12-30	830251814	INR	0.10240029	2215093	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Paccar Inc	Equity Like	2025-12-30	776336100	USD	9.19465	760936	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CBRE GROUP INC - A	Equity Like	2025-12-30	786498179	USD	9.19465	523781	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	VERTIV HOLDINGS CO-A	Equity Like	2025-12-30	820393715	USD	9.19465	542930	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Paypal Holdings Inc	Equity Like	2025-12-30	756883808	USD	9.19465	1392857	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Autozone Inc	Equity Like	2025-12-30	833157956	USD	9.19465	26660	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SEMPRA	Equity Like	2025-12-30	810836163	USD	9.19465	989849	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	GOLD FIELDS LTD	Equity Like	2025-12-30	873746423	ZAR	0.55397801	2124205	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	VISTRA CORP	Equity Like	2025-12-30	802758230	USD	9.19465	536878	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CLOUDFLARE INC - CLASS A	Equity Like	2025-12-30	858235206	USD	9.19465	467592	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DHL GROUP	Equity Like	2025-12-30	823467930	EUR	10.8115	1629915	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SEAGATE TECHNOLOGY HOLDINGS	Equity Like	2025-12-30	830939031	USD	9.19465	322665	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ROSS STORES INC	Equity Like	2025-12-30	807997898	USD	9.19465	484304	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	AIR PRODUCTS & CHEMICALS INC	Equity Like	2025-12-30	767275222	USD	9.19465	335375	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Manulife Financial Corp	Equity Like	2025-12-30	836195989	CAD	6.72000731	2485693	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CSL LTD	Equity Like	2025-12-30	764120498	AUD	6.16087523	719336	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Kroger Co	Equity Like	2025-12-30	852498710	USD	9.19465	1479209	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Xcel Energy Inc	Equity Like	2025-12-30	847200949	USD	9.19465	1241955	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	INFINEON TECHNOLOGIES AG	Equity Like	2025-12-30	793999129	EUR	10.8115	1946468	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Zoetis Inc	Equity Like	2025-12-30	756592903	USD	9.19465	650947	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CARVANA CO	Equity Like	2025-12-30	765745012	USD	9.19465	193881	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Mitsubishi Electric Corp	Equity Like	2025-12-30	786812946	JPY	0.05881377	2917784	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Cardinal Health Inc	Equity Like	2025-12-30	809144579	USD	9.19465	424698	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TC ENERGY CORP	Equity Like	2025-12-30	782050550	CAD	6.72000731	1512561	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Electronic Arts Inc	Equity Like	2025-12-30	874978598	USD	9.19465	465680	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	LONDON STOCK EXCHANGE GROUP	Equity Like	2025-12-30	804411132	GBP	12.38887141	724505	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Wheaton Precious Metals Corp	Equity Like	2025-12-30	856828410	CAD	6.72000731	783339	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ITAU UNIBANCO HOLDING S-PREF	Equity Like	2025-12-30	856512505	BRL	1.67257563	13053580	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Exelon Corp	Equity Like	2025-12-30	828945499	USD	9.19465	2052714	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	APOLLO GLOBAL MANAGEMENT INC	Equity Like	2025-12-30	866131416	USD	9.19465	644937	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Allstate Corp	Equity Like	2025-12-30	848167106	USD	9.19465	441156	0,06%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BASF SE	Equity Like	2025-12-30	635939030	EUR	10.8115	1323894	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Deutsche Boerse AG	Equity Like	2025-12-30	664852179	EUR	10.8115	274899	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Ford Motor Co	Equity Like	2025-12-30	712773960	USD	9.19465	5859449	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Chipotle Mexican Grill Inc	Equity Like	2025-12-30	657137332	USD	9.19465	1929523	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HARTFORD INSURANCE GROUP INC	Equity Like	2025-12-30	632763712	USD	9.19465	495669	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	AXIS BANK LTD	Equity Like	2025-12-30	695361228	INR	0.10240029	5449934	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TATA CONSULTANCY SVCS LTD	Equity Like	2025-12-30	714689178	INR	0.10240029	2149614	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Caixabank SA	Equity Like	2025-12-30	633709127	EUR	10.8115	5619785	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	RWE AG	Equity Like	2025-12-30	734861293	EUR	10.8115	1501775	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	FASTENAL CO	Equity Like	2025-12-30	717169797	USD	9.19465	1908456	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DIGITAL REALTY TRUST INC	Equity Like	2025-12-30	704529998	USD	9.19465	489954	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	WASTE CONNECTIONS INC	Equity Like	2025-12-30	627937611	USD	9.19465	383350	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Constellation Software Inc	Equity Like	2025-12-30	667826583	CAD	6.72000731	29996	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Kinross Gold Corp	Equity Like	2025-12-30	700651775	CAD	6.72000731	2661142	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Nasdaq Inc	Equity Like	2025-12-30	617074234	USD	9.19465	683564	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	NetApp Inc	Equity Like	2025-12-30	632909659	USD	9.19465	634888	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Diageo Plc	Equity Like	2025-12-30	638262426	GBP	12.38887141	3214915	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	LGT Seventh Private Equity Porfolio I Sub-Fund Eur	Equity Like	2025-12-30	685427420	EUR	10.8115	84873	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Nxp Semiconductors Nv	Equity Like	2025-12-30	738568693	USD	9.19465	365151	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	MERCEDES-BENZ GROUP AG	Equity Like	2025-12-30	703302831	EUR	10.8115	1082926	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	FAIRFAX FINANCIAL HLDGS LTD	Equity Like	2025-12-30	735234247	CAD	6.72000731	41688	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ARGENX SE	Equity Like	2025-12-30	681763957	EUR	10.8115	88442	0,05%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Engie	Equity Like	2025-12-30	675264098	EUR	10.8115	2787057	0,05%	https://www.ap7.se/english/ap7-equity-fund/
